"dataset_id","row_id","series_id","last_mod_","lon_s","lat_s","lon_e","lat_e","date_s","date_e","datetime_s","datetime_e","length_km","speed_kph","eff_status","ds_type"
706,"706_23795571","ARTE_406","2011-02-24 13:46:25",19.59,-47.84,14.88,-50.27,"2007-11-29","2007-11-30","2007-11-29 22:30:00","2007-11-30 10:49:00",437.51,35.52,,"lntag"
706,"706_23795572","ARTE_406","2011-02-24 13:46:25",14.88,-50.27,23.43,-55.95,"2007-11-30","2007-11-30","2007-11-30 10:49:00","2007-11-30 22:15:00",851.65,74.48,,"lntag"
706,"706_23795573","ARTE_406","2011-02-24 13:46:25",23.43,-55.95,22.72,-56.87,"2007-11-30","2007-12-01","2007-11-30 22:15:00","2007-12-01 10:18:00",111.42,9.24,,"lntag"
706,"706_23795574","ARTE_406","2011-02-24 13:46:25",22.72,-56.87,22.77,-56.99,"2007-12-01","2007-12-01","2007-12-01 10:18:00","2007-12-01 22:18:00",13.70,1.14,,"lntag"
706,"706_23795575","ARTE_406","2011-02-24 13:46:25",22.77,-56.99,23.82,-56.8,"2007-12-01","2007-12-02","2007-12-01 22:18:00","2007-12-02 10:14:00",67.39,5.64,,"lntag"
706,"706_23795576","ARTE_406","2011-02-24 13:46:25",23.82,-56.8,28.61,-57.92,"2007-12-02","2007-12-02","2007-12-02 10:14:00","2007-12-02 21:55:00",314.01,26.87,,"lntag"
706,"706_23795577","ARTE_406","2011-02-24 13:46:25",28.61,-57.92,26.16,-58.38,"2007-12-02","2007-12-03","2007-12-02 21:55:00","2007-12-03 10:05:00",153.08,12.58,,"lntag"
706,"706_23795578","ARTE_406","2011-02-24 13:46:25",26.16,-58.38,30.46,-60.03,"2007-12-03","2007-12-03","2007-12-03 10:05:00","2007-12-03 21:48:00",306.72,26.17,,"lntag"
706,"706_23795579","ARTE_406","2011-02-24 13:46:25",30.46,-60.03,26.26,-60.36,"2007-12-03","2007-12-04","2007-12-03 21:48:00","2007-12-04 10:05:00",235.82,19.19,,"lntag"
706,"706_23795580","ARTE_406","2011-02-24 13:46:25",26.26,-60.36,34.06,-62.41,"2007-12-04","2007-12-04","2007-12-04 10:05:00","2007-12-04 21:34:00",474.97,41.36,,"lntag"
706,"706_23795581","ARTE_406","2011-02-24 13:46:25",34.06,-62.41,31.61,-62.49,"2007-12-04","2007-12-05","2007-12-04 21:34:00","2007-12-05 09:44:00",126.78,10.42,,"lntag"
706,"706_23795582","ARTE_406","2011-02-24 13:46:25",31.61,-62.49,31.41,-62.69,"2007-12-05","2007-12-05","2007-12-05 09:44:00","2007-12-05 21:45:00",24.54,2.04,,"lntag"
706,"706_23795583","ARTE_406","2011-02-24 13:46:25",31.41,-62.69,33.71,-62.6,"2007-12-05","2007-12-06","2007-12-05 21:45:00","2007-12-06 09:36:00",118.37,9.98,,"lntag"
706,"706_23795584","ARTE_406","2011-02-24 13:46:25",33.71,-62.6,33.77,-62.26,"2007-12-06","2007-12-06","2007-12-06 09:36:00","2007-12-06 21:36:00",38.02,3.16,,"lntag"
706,"706_23795585","ARTE_406","2011-02-24 13:46:25",33.77,-62.26,11.03,-62.16,"2007-12-06","2007-12-27","2007-12-06 21:36:00","2007-12-27 23:17:00",1177.28,2.32,,"lntag"
706,"706_23795586","ARTE_406","2011-02-24 13:46:25",11.03,-62.16,12.84,-62.18,"2007-12-27","2007-12-28","2007-12-27 23:17:00","2007-12-28 11:10:00",94.33,7.93,,"lntag"
706,"706_23795587","ARTE_406","2011-02-24 13:46:25",12.84,-62.18,11.66,-61.87,"2007-12-28","2007-12-28","2007-12-28 11:10:00","2007-12-28 23:15:00",70.78,5.85,,"lntag"
706,"706_23795588","ARTE_406","2011-02-24 13:46:25",11.66,-61.87,9.72,-61.93,"2007-12-28","2007-12-29","2007-12-28 23:15:00","2007-12-29 11:23:00",102.20,8.42,,"lntag"
706,"706_23795589","ARTE_406","2011-02-24 13:46:25",9.72,-61.93,12.28,-62.38,"2007-12-29","2007-12-29","2007-12-29 11:23:00","2007-12-29 23:13:00",142.55,12.04,,"lntag"
706,"706_23795590","ARTE_406","2011-02-24 13:46:25",12.28,-62.38,2.34,-62.5,"2007-12-29","2007-12-30","2007-12-29 23:13:00","2007-12-30 11:53:00",512.97,40.49,,"lntag"
706,"706_23795591","ARTE_406","2011-02-24 13:46:25",2.34,-62.5,-0.1,-62.9,"2007-12-30","2007-12-31","2007-12-30 11:53:00","2007-12-31 00:03:00",132.61,10.90,,"lntag"
706,"706_23795592","ARTE_406","2011-02-24 13:46:25",-0.1,-62.9,14.39,-62.38,"2007-12-31","2008-01-01","2007-12-31 00:03:00","2008-01-01 23:06:00",743.94,15.81,,"lntag"
706,"706_23795593","ARTE_406","2011-02-24 13:46:25",14.39,-62.38,9.45,-62.5,"2008-01-01","2008-01-02","2008-01-01 23:06:00","2008-01-02 11:26:00",255.39,20.70,,"lntag"
706,"706_23795594","ARTE_406","2011-02-24 13:46:25",9.45,-62.5,15.5,-63.17,"2008-01-02","2008-01-02","2008-01-02 11:26:00","2008-01-02 23:02:00",317.08,27.33,,"lntag"
706,"706_23795595","ARTE_406","2011-02-24 13:46:25",15.5,-63.17,1.71,-66.61,"2008-01-02","2008-01-24","2008-01-02 23:02:00","2008-01-24 00:05:00",755.13,1.49,,"lntag"
706,"706_23795596","ARTE_406","2011-02-24 13:46:25",1.71,-66.61,-0.76,-66.74,"2008-01-24","2008-01-24","2008-01-24 00:05:00","2008-01-24 12:15:00",110.12,9.05,,"lntag"
706,"706_23795597","ARTE_406","2011-02-24 13:46:25",-0.76,-66.74,-3.73,-66.84,"2008-01-24","2008-01-25","2008-01-24 12:15:00","2008-01-25 00:27:00",131.13,10.74,,"lntag"
706,"706_23795598","ARTE_406","2011-02-24 13:46:25",-3.73,-66.84,2.05,-66.95,"2008-01-25","2008-01-25","2008-01-25 00:27:00","2008-01-25 12:04:00",253.41,21.81,,"lntag"
706,"706_23795599","ARTE_406","2011-02-24 13:46:25",2.05,-66.95,-6.67,-65.98,"2008-01-25","2008-01-26","2008-01-25 12:04:00","2008-01-26 00:39:00",403.09,32.03,,"lntag"
706,"706_23795600","ARTE_406","2011-02-24 13:46:25",-6.67,-65.98,-10.39,-66.05,"2008-01-26","2008-01-26","2008-01-26 00:39:00","2008-01-26 12:54:00",168.96,13.79,,"lntag"
706,"706_23795601","ARTE_406","2011-02-24 13:46:25",-10.39,-66.05,-14.11,-66.18,"2008-01-26","2008-01-27","2008-01-26 12:54:00","2008-01-27 01:09:00",168.74,13.77,,"lntag"
706,"706_23795602","ARTE_406","2011-02-24 13:46:25",-14.11,-66.18,-8.59,-66.17,"2008-01-27","2008-01-27","2008-01-27 01:09:00","2008-01-27 12:47:00",248.83,21.39,,"lntag"
706,"706_23795603","ARTE_406","2011-02-24 13:46:25",-8.59,-66.17,-8.06,-65.58,"2008-01-27","2008-01-28","2008-01-27 12:47:00","2008-01-28 00:45:00",70.09,5.85,,"lntag"
706,"706_23795604","ARTE_406","2011-02-24 13:46:25",-8.06,-65.58,-9.29,-65.77,"2008-01-28","2008-01-28","2008-01-28 00:45:00","2008-01-28 12:50:00",60.39,4.99,,"lntag"
706,"706_23795605","ARTE_406","2011-02-24 13:46:25",-9.29,-65.77,-12.51,-65.59,"2008-01-28","2008-01-29","2008-01-28 12:50:00","2008-01-29 01:03:00",149.37,12.22,,"lntag"
706,"706_23795606","ARTE_406","2011-02-24 13:46:25",-12.51,-65.59,-8.99,-65.53,"2008-01-29","2008-01-29","2008-01-29 01:03:00","2008-01-29 12:49:00",162.68,13.82,,"lntag"
706,"706_23795607","ARTE_406","2011-02-24 13:46:25",-8.99,-65.53,-13.97,-64,"2008-01-29","2008-01-30","2008-01-29 12:49:00","2008-01-30 01:09:00",291.86,23.66,,"lntag"
706,"706_23795608","ARTE_406","2011-02-24 13:46:25",-13.97,-64,-15.19,-63.94,"2008-01-30","2008-01-30","2008-01-30 01:09:00","2008-01-30 13:14:00",60.13,4.97,,"lntag"
706,"706_23795609","ARTE_406","2011-02-24 13:46:25",-15.19,-63.94,-11.42,-65.15,"2008-01-30","2008-01-31","2008-01-30 13:14:00","2008-01-31 00:59:00",225.57,19.19,,"lntag"
706,"706_23795610","ARTE_406","2011-02-24 13:46:25",-11.42,-65.15,-11.41,-65.48,"2008-01-31","2008-01-31","2008-01-31 00:59:00","2008-01-31 12:59:00",36.79,3.06,,"lntag"
706,"706_23795611","ARTE_406","2011-02-24 13:46:25",-11.41,-65.48,-13.64,-65.22,"2008-01-31","2008-02-01","2008-01-31 12:59:00","2008-02-01 01:08:00",107.78,8.87,,"lntag"
706,"706_23795612","ARTE_406","2011-02-24 13:46:25",-13.64,-65.22,-9.12,-65.06,"2008-02-01","2008-02-01","2008-02-01 01:08:00","2008-02-01 12:50:00",212.81,18.18,,"lntag"
706,"706_23795613","ARTE_406","2011-02-24 13:46:25",-9.12,-65.06,-17.1,-62.02,"2008-02-01","2008-02-02","2008-02-01 12:50:00","2008-02-02 01:22:00",521.20,41.58,,"lntag"
706,"706_23795614","ARTE_406","2011-02-24 13:46:25",-17.1,-62.02,-19.58,-61.68,"2008-02-02","2008-02-02","2008-02-02 01:22:00","2008-02-02 13:32:00",135.96,11.17,,"lntag"
706,"706_23795615","ARTE_406","2011-02-24 13:46:25",-19.58,-61.68,-12.07,-64.65,"2008-02-02","2008-02-03","2008-02-02 13:32:00","2008-02-03 01:02:00",502.20,43.67,,"lntag"
706,"706_23795616","ARTE_406","2011-02-24 13:46:25",-12.07,-64.65,-12.06,-65.26,"2008-02-03","2008-02-03","2008-02-03 01:02:00","2008-02-03 13:02:00",68.01,5.66,,"lntag"
706,"706_23795617","ARTE_406","2011-02-24 13:46:25",-12.06,-65.26,-9.79,-65.89,"2008-02-03","2008-02-04","2008-02-03 13:02:00","2008-02-04 00:53:00",126.13,10.64,,"lntag"
706,"706_23795618","ARTE_406","2011-02-24 13:46:25",-9.79,-65.89,-4.41,-65.89,"2008-02-04","2008-02-04","2008-02-04 00:53:00","2008-02-04 12:31:00",245.25,21.08,,"lntag"
706,"706_23795619","ARTE_406","2011-02-24 13:46:25",-4.41,-65.89,-6.77,-64.23,"2008-02-04","2008-02-05","2008-02-04 12:31:00","2008-02-05 00:41:00",215.82,17.73,,"lntag"
706,"706_23795620","ARTE_406","2011-02-24 13:46:25",-6.77,-64.23,-10.76,-64.59,"2008-02-05","2008-02-05","2008-02-05 00:41:00","2008-02-05 12:57:00",196.47,16.01,,"lntag"
706,"706_23795621","ARTE_406","2011-02-24 13:46:25",-10.76,-64.59,-13.75,-65.24,"2008-02-05","2008-02-06","2008-02-05 12:57:00","2008-02-06 01:09:00",158.95,13.02,,"lntag"
706,"706_23795622","ARTE_406","2011-02-24 13:46:25",-13.75,-65.24,-18.24,-65.56,"2008-02-06","2008-02-06","2008-02-06 01:09:00","2008-02-06 13:27:00",211.62,17.20,,"lntag"
706,"706_23795623","ARTE_406","2011-02-24 13:46:25",-18.24,-65.56,-18.23,-66.66,"2008-02-06","2008-02-07","2008-02-06 13:27:00","2008-02-07 01:27:00",122.66,10.22,,"lntag"
706,"706_23795624","ARTE_406","2011-02-24 13:46:25",-18.23,-66.66,-15.47,-66.72,"2008-02-07","2008-02-07","2008-02-07 01:27:00","2008-02-07 13:16:00",122.09,10.33,,"lntag"
706,"706_23795625","ARTE_406","2011-02-24 13:46:25",-15.47,-66.72,-19.21,-65.54,"2008-02-07","2008-02-08","2008-02-07 13:16:00","2008-02-08 01:31:00",214.08,17.47,,"lntag"
706,"706_23795626","ARTE_406","2011-02-24 13:46:25",-19.21,-65.54,-13.71,-65.11,"2008-02-08","2008-02-08","2008-02-08 01:31:00","2008-02-08 13:09:00",260.66,22.40,,"lntag"
706,"706_23795627","ARTE_406","2011-02-24 13:46:25",-13.71,-65.11,-12.7,-64.1,"2008-02-08","2008-02-09","2008-02-08 13:09:00","2008-02-09 01:05:00",122.53,10.26,,"lntag"
706,"706_23795628","ARTE_406","2011-02-24 13:46:25",-12.7,-64.1,-11.45,-64.3,"2008-02-09","2008-02-09","2008-02-09 01:05:00","2008-02-09 13:00:00",64.68,5.42,,"lntag"
706,"706_23795629","ARTE_406","2011-02-24 13:46:25",-11.45,-64.3,-15.45,-62.89,"2008-02-09","2008-02-10","2008-02-09 13:00:00","2008-02-10 01:16:00",253.15,20.63,,"lntag"
706,"706_23795630","ARTE_406","2011-02-24 13:46:25",-15.45,-62.89,-14.19,-62.53,"2008-02-10","2008-02-10","2008-02-10 01:16:00","2008-02-10 13:11:00",75.94,6.37,,"lntag"
706,"706_23795631","ARTE_406","2011-02-24 13:46:25",-14.19,-62.53,-10.69,-63.42,"2008-02-10","2008-02-11","2008-02-10 13:11:00","2008-02-11 00:57:00",203.30,17.27,,"lntag"
706,"706_23795632","ARTE_406","2011-02-24 13:46:25",-10.69,-63.42,-14.94,-64.46,"2008-02-11","2008-02-11","2008-02-11 00:57:00","2008-02-11 13:14:00",238.41,19.40,,"lntag"
706,"706_23795633","ARTE_406","2011-02-24 13:46:25",-14.94,-64.46,-17.44,-65.15,"2008-02-11","2008-02-12","2008-02-11 13:14:00","2008-02-12 01:24:00",141.51,11.63,,"lntag"
706,"706_23795634","ARTE_406","2011-02-24 13:46:25",-17.44,-65.15,-17.44,-65.18,"2008-02-12","2008-02-12","2008-02-12 01:24:00","2008-02-12 13:24:00",3.34,0.27,,"lntag"
706,"706_23795635","ARTE_406","2011-02-24 13:46:25",-17.44,-65.18,-19.69,-64.72,"2008-02-12","2008-02-13","2008-02-12 13:24:00","2008-02-13 01:33:00",118.05,9.71,,"lntag"
706,"706_23795636","ARTE_406","2011-02-24 13:46:25",-19.69,-64.72,-21.44,-64.94,"2008-02-13","2008-02-13","2008-02-13 01:33:00","2008-02-13 13:40:00",86.62,7.14,,"lntag"
706,"706_23795637","ARTE_406","2011-02-24 13:46:25",-21.44,-64.94,-23.95,-64.96,"2008-02-13","2008-02-14","2008-02-13 13:40:00","2008-02-14 01:50:00",118.64,9.75,,"lntag"
706,"706_23795638","ARTE_406","2011-02-24 13:46:25",-23.95,-64.96,-29.95,-65.49,"2008-02-14","2008-02-14","2008-02-14 01:50:00","2008-02-14 14:14:00",286.70,23.12,,"lntag"
706,"706_23795639","ARTE_406","2011-02-24 13:46:25",-29.95,-65.49,-31.7,-66.88,"2008-02-14","2008-02-15","2008-02-14 14:14:00","2008-02-15 02:21:00",173.90,14.35,,"lntag"
706,"706_23795640","ARTE_406","2011-02-24 13:46:25",-31.7,-66.88,-34.96,-67.18,"2008-02-15","2008-02-15","2008-02-15 02:21:00","2008-02-15 14:34:00",145.89,11.94,,"lntag"
706,"706_23795641","ARTE_406","2011-02-24 13:46:25",-34.96,-67.18,-38.97,-67.24,"2008-02-15","2008-02-16","2008-02-15 14:34:00","2008-02-16 02:50:00",173.50,14.14,,"lntag"
706,"706_23795642","ARTE_406","2011-02-24 13:46:25",-38.97,-67.24,-40.97,-67.3,"2008-02-16","2008-02-16","2008-02-16 02:50:00","2008-02-16 14:58:00",86.52,7.13,,"lntag"
706,"706_23795643","ARTE_406","2011-02-24 13:46:25",-40.97,-67.3,-38.98,-68.45,"2008-02-16","2008-02-17","2008-02-16 14:58:00","2008-02-17 02:50:00",153.12,12.90,,"lntag"
706,"706_23795644","ARTE_406","2011-02-24 13:46:25",-38.98,-68.45,-39.49,-68.8,"2008-02-17","2008-02-17","2008-02-17 02:50:00","2008-02-17 14:52:00",44.21,3.67,,"lntag"
706,"706_23795645","ARTE_406","2011-02-24 13:46:25",-39.49,-68.8,-39,-69.29,"2008-02-17","2008-02-18","2008-02-17 14:52:00","2008-02-18 02:50:00",58.05,4.85,,"lntag"
706,"706_23795646","ARTE_406","2011-02-24 13:46:25",-39,-69.29,-36.26,-69.37,"2008-02-18","2008-02-18","2008-02-18 02:50:00","2008-02-18 14:39:00",108.34,9.16,,"lntag"
706,"706_23795647","ARTE_406","2011-02-24 13:46:25",-36.26,-69.37,-38.77,-68.34,"2008-02-18","2008-02-19","2008-02-18 14:39:00","2008-02-19 02:49:00",153.00,12.57,,"lntag"
706,"706_23795648","ARTE_406","2011-02-24 13:46:25",-38.77,-68.34,-37.28,-68.32,"2008-02-19","2008-02-19","2008-02-19 02:49:00","2008-02-19 14:43:00",61.46,5.16,,"lntag"
706,"706_23795649","ARTE_406","2011-02-24 13:46:25",-37.28,-68.32,-40.29,-67.29,"2008-02-19","2008-02-20","2008-02-19 14:43:00","2008-02-20 02:55:00",171.17,14.03,,"lntag"
706,"706_23795650","ARTE_406","2011-02-24 13:46:25",-40.29,-67.29,-38.8,-67.03,"2008-02-20","2008-02-20","2008-02-20 02:55:00","2008-02-20 14:49:00",70.77,5.94,,"lntag"
706,"706_23795651","ARTE_406","2011-02-24 13:46:25",-38.8,-67.03,-35.32,-67.87,"2008-02-20","2008-02-21","2008-02-20 14:49:00","2008-02-21 02:35:00",175.95,14.95,,"lntag"
706,"706_23795652","ARTE_406","2011-02-24 13:46:25",-35.32,-67.87,-32.58,-68.21,"2008-02-21","2008-02-21","2008-02-21 02:35:00","2008-02-21 14:24:00",120.50,10.19,,"lntag"
706,"706_23795653","ARTE_406","2011-02-24 13:46:25",-32.58,-68.21,-35.34,-66.82,"2008-02-21","2008-02-22","2008-02-21 14:24:00","2008-02-22 02:35:00",194.68,15.98,,"lntag"
706,"706_23795654","ARTE_406","2011-02-24 13:46:25",-35.34,-66.82,-34.61,-66.62,"2008-02-22","2008-02-22","2008-02-22 02:35:00","2008-02-22 14:32:00",39.17,3.27,,"lntag"
706,"706_23795655","ARTE_406","2011-02-24 13:46:25",-34.61,-66.62,-42.88,-63.39,"2008-02-22","2008-02-23","2008-02-22 14:32:00","2008-02-23 03:05:00",530.11,42.24,,"lntag"
706,"706_23795656","ARTE_406","2011-02-24 13:46:25",-42.88,-63.39,-43.14,-61.91,"2008-02-23","2008-02-23","2008-02-23 03:05:00","2008-02-23 15:06:00",165.49,13.77,,"lntag"
706,"706_23795657","ARTE_406","2011-02-24 13:46:25",-43.14,-61.91,-42.66,-62.6,"2008-02-23","2008-02-24","2008-02-23 15:06:00","2008-02-24 03:04:00",80.84,6.75,,"lntag"
706,"706_23795658","ARTE_406","2011-02-24 13:46:25",-42.66,-62.6,-43.18,-63.29,"2008-02-24","2008-02-24","2008-02-24 03:04:00","2008-02-24 15:06:00",81.31,6.75,,"lntag"
706,"706_23795659","ARTE_406","2011-02-24 13:46:25",-43.18,-63.29,-44.45,-63.25,"2008-02-24","2008-02-25","2008-02-24 15:06:00","2008-02-25 03:11:00",63.91,5.28,,"lntag"
706,"706_23795660","ARTE_406","2011-02-24 13:46:25",-44.45,-63.25,-42.22,-62.64,"2008-02-25","2008-02-25","2008-02-25 03:11:00","2008-02-25 15:02:00",132.04,11.14,,"lntag"
706,"706_23795661","ARTE_406","2011-02-24 13:46:25",-42.22,-62.64,-41.49,-62.17,"2008-02-25","2008-02-26","2008-02-25 15:02:00","2008-02-26 02:59:00",64.56,5.40,,"lntag"
706,"706_23795662","ARTE_406","2011-02-24 13:46:25",-41.49,-62.17,-41.51,-62.72,"2008-02-26","2008-02-26","2008-02-26 02:59:00","2008-02-26 14:59:00",61.30,5.10,,"lntag"
706,"706_23795663","ARTE_406","2011-02-24 13:46:25",-41.51,-62.72,-44.28,-61.59,"2008-02-26","2008-02-27","2008-02-26 14:59:00","2008-02-27 03:10:00",191.57,15.72,,"lntag"
706,"706_23795664","ARTE_406","2011-02-24 13:46:25",-44.28,-61.59,-49.05,-62.61,"2008-02-27","2008-02-27","2008-02-27 03:10:00","2008-02-27 15:29:00",273.74,22.22,,"lntag"
706,"706_23795665","ARTE_406","2011-02-24 13:46:25",-49.05,-62.61,-51.32,-64.17,"2008-02-27","2008-02-28","2008-02-27 15:29:00","2008-02-28 03:38:00",207.61,17.08,,"lntag"
706,"706_23795666","ARTE_406","2011-02-24 13:46:25",-51.32,-64.17,-50.09,-63.54,"2008-02-28","2008-02-28","2008-02-28 03:38:00","2008-02-28 15:33:00",92.69,7.77,,"lntag"
706,"706_23795667","ARTE_406","2011-02-24 13:46:25",-50.09,-63.54,-52.87,-61.71,"2008-02-28","2008-02-29","2008-02-28 15:33:00","2008-02-29 03:44:00",248.86,20.42,,"lntag"
706,"706_23795668","ARTE_406","2011-02-24 13:46:25",-52.87,-61.71,-54.39,-61.62,"2008-02-29","2008-02-29","2008-02-29 03:44:00","2008-02-29 15:50:00",81.13,6.70,,"lntag"
706,"706_23795669","ARTE_406","2011-02-24 13:46:25",-54.39,-61.62,-54.17,-63.18,"2008-02-29","2008-03-01","2008-02-29 15:50:00","2008-03-01 03:49:00",174.23,14.53,,"lntag"
706,"706_23795670","ARTE_406","2011-02-24 13:46:25",-54.17,-63.18,-56.19,-64.21,"2008-03-01","2008-03-01","2008-03-01 03:49:00","2008-03-01 15:57:00",152.19,12.54,,"lntag"
706,"706_23795671","ARTE_406","2011-02-24 13:46:25",-56.19,-64.21,-58.22,-64.6,"2008-03-01","2008-03-02","2008-03-01 15:57:00","2008-03-02 04:05:00",107.10,8.82,,"lntag"
706,"706_23795672","ARTE_406","2011-02-24 13:46:25",-58.22,-64.6,-55.49,-63.46,"2008-03-02","2008-03-02","2008-03-02 04:05:00","2008-03-02 15:54:00",184.24,15.59,,"lntag"
706,"706_23795673","ARTE_406","2011-02-24 13:46:25",-55.49,-63.46,-55.77,-61.88,"2008-03-02","2008-03-03","2008-03-02 15:54:00","2008-03-03 03:55:00",176.68,14.70,,"lntag"
706,"706_23795674","ARTE_406","2011-02-24 13:46:25",-55.77,-61.88,-55.29,-62.04,"2008-03-03","2008-03-03","2008-03-03 03:55:00","2008-03-03 15:53:00",30.85,2.57,,"lntag"
706,"706_23795675","ARTE_406","2011-02-24 13:46:25",-55.29,-62.04,-53.32,-63.5,"2008-03-03","2008-03-04","2008-03-03 15:53:00","2008-03-04 03:45:00",191.29,16.12,,"lntag"
706,"706_23795676","ARTE_406","2011-02-24 13:46:25",-53.32,-63.5,-53.6,-64.64,"2008-03-04","2008-03-04","2008-03-04 03:45:00","2008-03-04 15:46:00",127.81,10.63,,"lntag"
706,"706_23795677","ARTE_406","2011-02-24 13:46:25",-53.6,-64.64,-54.13,-65.06,"2008-03-04","2008-03-05","2008-03-04 15:46:00","2008-03-05 03:48:00",53.14,4.41,,"lntag"
706,"706_23795678","ARTE_406","2011-02-24 13:46:25",-54.13,-65.06,-51.91,-64.55,"2008-03-05","2008-03-05","2008-03-05 03:48:00","2008-03-05 15:39:00",119.83,10.11,,"lntag"
706,"706_23795679","ARTE_406","2011-02-24 13:46:25",-51.91,-64.55,-53.18,-62.63,"2008-03-05","2008-03-06","2008-03-05 15:39:00","2008-03-06 03:44:00",223.10,18.46,,"lntag"
706,"706_23795680","ARTE_406","2011-02-24 13:46:25",-53.18,-62.63,-53.96,-62.82,"2008-03-06","2008-03-06","2008-03-06 03:44:00","2008-03-06 15:47:00",45.16,3.74,,"lntag"
706,"706_23795681","ARTE_406","2011-02-24 13:46:25",-53.96,-62.82,-56.99,-61.79,"2008-03-06","2008-03-07","2008-03-06 15:47:00","2008-03-07 03:59:00",194.60,15.95,,"lntag"
706,"706_23795682","ARTE_406","2011-02-24 13:46:25",-56.99,-61.79,-58.27,-61.31,"2008-03-07","2008-03-07","2008-03-07 03:59:00","2008-03-07 16:04:00",86.55,7.16,,"lntag"
706,"706_23795683","ARTE_406","2011-02-24 13:46:25",-58.27,-61.31,-59.81,-61.5,"2008-03-07","2008-03-08","2008-03-07 16:04:00","2008-03-08 04:10:00",84.94,7.01,,"lntag"
706,"706_23795684","ARTE_406","2011-02-24 13:46:25",-59.81,-61.5,-61.09,-62.04,"2008-03-08","2008-03-08","2008-03-08 04:10:00","2008-03-08 16:15:00",90.48,7.48,,"lntag"
706,"706_23795685","ARTE_406","2011-02-24 13:46:25",-61.09,-62.04,-61.12,-63.55,"2008-03-08","2008-03-09","2008-03-08 16:15:00","2008-03-09 04:15:00",168.30,14.02,,"lntag"
706,"706_23795686","ARTE_406","2011-02-24 13:46:25",-61.12,-63.55,-61.15,-64.08,"2008-03-09","2008-03-09","2008-03-09 04:15:00","2008-03-09 16:15:00",59.09,4.92,,"lntag"
706,"706_23795687","ARTE_406","2011-02-24 13:46:25",-61.15,-64.08,-59.93,-65.48,"2008-03-09","2008-03-10","2008-03-09 16:15:00","2008-03-10 04:10:00",166.51,13.97,,"lntag"
706,"706_23795688","ARTE_406","2011-02-24 13:46:25",-59.93,-65.48,-57.96,-65.72,"2008-03-10","2008-03-10","2008-03-10 04:10:00","2008-03-10 16:02:00",94.70,7.98,,"lntag"
706,"706_23795689","ARTE_406","2011-02-24 13:46:25",-57.96,-65.72,-59.75,-63.46,"2008-03-10","2008-03-11","2008-03-10 16:02:00","2008-03-11 04:09:00",266.12,21.96,,"lntag"
706,"706_23795690","ARTE_406","2011-02-24 13:46:25",-59.75,-63.46,-59.53,-62.97,"2008-03-11","2008-03-11","2008-03-11 04:09:00","2008-03-11 16:08:00",55.72,4.65,,"lntag"
706,"706_23795691","ARTE_406","2011-02-24 13:46:25",-59.53,-62.97,-59.56,-63.21,"2008-03-11","2008-03-12","2008-03-11 16:08:00","2008-03-12 04:08:00",26.79,2.23,,"lntag"
706,"706_23795692","ARTE_406","2011-02-24 13:46:25",-59.56,-63.21,-59.1,-63.45,"2008-03-12","2008-03-12","2008-03-12 04:08:00","2008-03-12 16:06:00",35.30,2.95,,"lntag"
706,"706_23795693","ARTE_406","2011-02-24 13:46:25",-59.1,-63.45,-59,-70.05,"2008-03-12","2008-04-04","2008-03-12 16:06:00","2008-04-04 03:59:00",736.02,1.36,,"lntag"
706,"706_23795694","ARTE_406","2011-02-24 13:46:25",-59,-70.05,-59.54,-68.84,"2008-04-04","2008-04-04","2008-04-04 03:59:00","2008-04-04 16:01:00",136.62,11.35,,"lntag"
706,"706_23795695","ARTE_406","2011-02-24 13:46:25",-59.54,-68.84,-60.33,-66.65,"2008-04-04","2008-04-05","2008-04-04 16:01:00","2008-04-05 04:04:00",246.52,20.45,,"lntag"
706,"706_23795696","ARTE_406","2011-02-24 13:46:25",-60.33,-66.65,-59.61,-68.9,"2008-04-05","2008-04-05","2008-04-05 04:04:00","2008-04-05 16:01:00",252.77,21.15,,"lntag"
706,"706_23795697","ARTE_406","2011-02-24 13:46:25",-59.61,-68.9,-61.65,-71.21,"2008-04-05","2008-04-06","2008-04-05 16:01:00","2008-04-06 04:09:00",269.12,22.18,,"lntag"
706,"706_23795698","ARTE_406","2011-02-24 13:46:25",-61.65,-71.21,-60.68,-73.38,"2008-04-06","2008-04-06","2008-04-06 04:09:00","2008-04-06 16:05:00",244.37,20.47,,"lntag"
706,"706_23795699","ARTE_406","2011-02-24 13:46:25",-60.68,-73.38,-59.47,-72.09,"2008-04-06","2008-04-07","2008-04-06 16:05:00","2008-04-07 04:00:00",149.43,12.53,,"lntag"
706,"706_23795700","ARTE_406","2011-02-24 13:46:25",-59.47,-72.09,-60,-68.32,"2008-04-07","2008-04-07","2008-04-07 04:00:00","2008-04-07 16:02:00",421.07,34.99,,"lntag"
706,"706_23795701","ARTE_406","2011-02-24 13:46:25",-60,-68.32,-59.04,-64.67,"2008-04-07","2008-04-08","2008-04-07 16:02:00","2008-04-08 03:58:00",409.25,34.29,,"lntag"
706,"706_23795702","ARTE_406","2011-02-24 13:46:25",-59.04,-64.67,-57.57,-64.2,"2008-04-08","2008-04-08","2008-04-08 03:58:00","2008-04-08 15:52:00",88.08,7.40,,"lntag"
706,"706_23795703","ARTE_406","2011-02-24 13:46:25",-57.57,-64.2,-58.36,-65.99,"2008-04-08","2008-04-09","2008-04-08 15:52:00","2008-04-09 03:55:00",202.99,16.84,,"lntag"
