"dataset_id","row_id","latitude","longitude","sp_code","scientific","common","tsn","count","series_id","obs_date","date_time","last_mod","provider","owner","oceano","depth","ds_type"
705,"705_1251",55.28,-47.74,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_373","2008-05-26","2008-05-26 03:08:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.8300,""CHL_Y"":0.7500,""SSH_D"":-55.77,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":9.375,""BATH"":-3637,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_1249",51.45,-46.77,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_373","2008-05-25","2008-05-25 03:04:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.5100,""SSH_D"":-54.84,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":11.625,""BATH"":-3622,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_1238",44.41,-39.87,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_373","2008-05-19","2008-05-19 14:36:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.2400,""SSH_D"":18.98,""SST_D"":18.000,""SST_M"":17.700,""SST_Y"":20.100,""BATH"":-4296,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_1233",41.74,-49.4,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_373","2008-05-17","2008-05-17 03:14:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":1.2200,""CHL_M"":0.8200,""CHL_Y"":0.5000,""SSH_D"":-22.79,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":16.650,""BATH"":-2944,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_480",-4.21,-3.76,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_371","2007-10-11","2007-10-11 00:02:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.2800,""CHL_Y"":0.2500,""SSH_D"":35.69,""SST_D"":23.850,""SST_M"":24.000,""SST_Y"":25.800,""BATH"":-4310,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_455",48.77,-39.66,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_371","2007-09-12","2007-09-12 14:35:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.3100,""SSH_D"":30.92,""SST_D"":-9999,""SST_M"":19.950,""SST_Y"":15.900,""BATH"":-4448,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_448",44.07,-30.6,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_371","2007-09-09","2007-09-09 02:00:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.1100,""CHL_M"":0.1200,""CHL_Y"":0.2500,""SSH_D"":22.74,""SST_D"":21.375,""SST_M"":20.775,""SST_Y"":18.075,""BATH"":-2741,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_421",61.97,-29.78,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_371","2007-08-26","2007-08-26 14:01:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.8900,""CHL_M"":1.1800,""CHL_Y"":0.8000,""SSH_D"":-36.97,""SST_D"":-9999,""SST_M"":11.775,""SST_Y"":8.775,""BATH"":-2022,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_419",67.15,-26.71,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_371","2007-08-25","2007-08-25 13:49:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.6900,""CHL_M"":0.5900,""CHL_Y"":0.7800,""SSH_D"":-18.88,""SST_D"":4.275,""SST_M"":5.550,""SST_Y"":0.150,""BATH"":-493,""EEZ"":145,""WDPA"":NULL,""LME"":NULL,""MEOW"":20003",,"pttag"
705,"705_402",68.33,-28.94,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_371","2007-08-17","2007-08-17 02:00:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":1.5400,""CHL_M"":1.3300,""CHL_Y"":1.1500,""SSH_D"":-11.91,""SST_D"":4.875,""SST_M"":4.875,""SST_Y"":-1.275,""EEZ"":145,""WDPA"":NULL,""LME"":19,""MEOW"":20003",,"pttag"
705,"705_395",57.16,-61.34,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2008-05-30","2008-05-30 16:03:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_M"":-9999,""CHL_Y"":0.6500,""SSH_D"":-20.46,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":4.575,""BATH"":-1,""EEZ"":218,""WDPA"":NULL,""LME"":9,""MEOW"":20006",,"pttag"
705,"705_375",45.9,-43.61,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2008-05-20","2008-05-20 14:51:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.9400,""CHL_M"":0.6000,""CHL_Y"":0.4500,""SSH_D"":-26.70,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":21.000,""BATH"":-4639,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":20038",,"pttag"
705,"705_374",45.29,-41.37,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2008-05-20","2008-05-20 02:42:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.2400,""SSH_D"":14.89,""SST_D"":-9999,""SST_M"":15.450,""SST_Y"":18.375,""BATH"":-4632,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_642",-60.53,-18.84,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_371","2007-12-31","2007-12-31 01:18:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_M"":-9999,""CHL_Y"":0.1100,""SST_M"":-9999,""SST_Y"":-0.600,""BATH"":-2631,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_322",-11.46,-12.96,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2008-04-24","2008-04-24 00:50:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.0600,""CHL_M"":0.0400,""CHL_Y"":0.0500,""SSH_D"":41.38,""SST_D"":27.150,""SST_M"":27.375,""SST_Y"":25.725,""BATH"":-3750,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_590",-58.81,-5.43,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_371","2007-12-05","2007-12-05 00:12:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.1700,""SSH_D"":-136.39,""SST_D"":-0.900,""SST_M"":-0.900,""SST_Y"":-0.525,""BATH"":-4151,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_520",-25.6,8.67,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_371","2007-10-30","2007-10-30 23:09:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_M"":0.3300,""CHL_Y"":0.2700,""SSH_D"":32.20,""SST_D"":17.775,""SST_M"":17.100,""SST_Y"":19.350,""BATH"":-4779,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_339",16.88,-40.27,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2008-05-02","2008-05-02 14:38:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.0600,""CHL_Y"":0.0500,""SSH_D"":38.69,""SST_D"":23.250,""SST_M"":23.550,""SST_Y"":25.575,""BATH"":-5399,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_574",-60.95,32.08,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_371","2007-11-26","2007-11-26 21:39:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.1000,""SSH_D"":-118.45,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":0.825,""BATH"":-5209,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_567",-45.06,32.82,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_371","2007-11-23","2007-11-23 09:35:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.1800,""CHL_Y"":0.2000,""SSH_D"":11.19,""SST_D"":-9999,""SST_M"":7.575,""SST_Y"":9.225,""BATH"":-4496,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_563",-40.45,28.19,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_371","2007-11-21","2007-11-21 09:53:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.7200,""CHL_M"":0.6000,""CHL_Y"":0.4800,""SSH_D"":66.92,""SST_D"":-9999,""SST_M"":17.625,""SST_Y"":16.875,""BATH"":-3289,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_537",-37.75,7.18,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_371","2007-11-08","2007-11-08 11:15:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""SSH_D"":36.94,""SST_D"":13.800,""SST_M"":13.950,""SST_Y"":16.425,""BATH"":-4886,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_536",-37.13,6.93,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_371","2007-11-07","2007-11-07 23:16:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.1000,""CHL_M"":0.1300,""CHL_Y"":0.2300,""SSH_D"":38.70,""SST_D"":-9999,""SST_M"":13.950,""SST_Y"":16.950,""BATH"":-4980,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_535",-37.36,5.67,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_371","2007-11-07","2007-11-07 11:21:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.1000,""CHL_M"":0.0900,""CHL_Y"":0.2300,""SSH_D"":43.69,""SST_D"":-9999,""SST_M"":13.725,""SST_Y"":17.400,""BATH"":-4979,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_91",-32.79,-48.04,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2007-10-15","2007-10-15 14:58:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.2200,""CHL_M"":0.2400,""CHL_Y"":0.1500,""SSH_D"":78.01,""SST_D"":20.325,""SST_M"":19.500,""SST_Y"":21.975,""BATH"":-3418,""EEZ"":171,""WDPA"":NULL,""LME"":NULL,""MEOW"":20181",,"pttag"
705,"705_71",-6.08,-35.87,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2007-10-05","2007-10-05 14:12:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.0000,""SSH_D"":-9999,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-9999,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":20075",,"pttag"
705,"705_5",65.29,-34.5,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2007-08-18","2007-08-18 02:22:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.7500,""CHL_M"":0.6500,""CHL_Y"":0.7000,""SSH_D"":-18.00,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":5.175,""BATH"":-258,""EEZ"":145,""WDPA"":NULL,""LME"":NULL,""MEOW"":20003",,"pttag"
705,"705_305",-59.9,-27.52,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2008-04-15","2008-04-15 13:50:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.8900,""SSH_D"":-136.05,""SST_D"":-9999,""SST_M"":-0.450,""SST_Y"":-0.300,""BATH"":-1692,""EEZ"":89,""WDPA"":NULL,""LME"":NULL,""MEOW"":20219",,"pttag"
705,"705_300",-69.3,-31.61,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2008-04-13","2008-04-13 02:07:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-9999,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-1.500,""BATH"":-4461,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_298",-72.08,-35.05,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2008-04-12","2008-04-12 02:21:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-9999,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-1.575,""BATH"":-3718,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_203",-65.17,-14.87,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2008-02-01","2008-02-01 13:13:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-141.55,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-0.375,""BATH"":-5111,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_199",-66.8,-10.2,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2008-01-30","2008-01-30 12:54:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.0000,""CHL_Y"":-9999,""SSH_D"":-131.47,""SST_D"":-9999,""SST_M"":-0.750,""SST_Y"":0.450,""BATH"":-4951,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_178",-59.76,1.64,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2007-11-30","2007-11-30 11:42:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.2000,""SSH_D"":-143.67,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-1.275,""BATH"":-5396,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_175",-59.61,1.75,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2007-11-28","2007-11-28 23:41:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.1700,""SSH_D"":-142.16,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-0.225,""BATH"":-4913,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_170",-64.48,10.11,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2007-11-23","2007-11-23 23:06:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.2400,""SSH_D"":-9999,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-1.050,""BATH"":-4122,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_169",-64.41,8.83,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2007-11-23","2007-11-23 11:11:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.2800,""SSH_D"":-9999,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-0.750,""BATH"":-4820,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_159",-56.7,-17.22,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2007-11-18","2007-11-18 12:54:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.2300,""CHL_Y"":0.2300,""SSH_D"":-105.87,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":0.225,""BATH"":-4557,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_154",-59.24,-21.09,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2007-11-16","2007-11-16 01:09:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.2000,""SSH_D"":-120.87,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-0.750,""BATH"":-4373,""EEZ"":89,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_52",49.72,-32.98,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2007-09-10","2007-09-10 14:09:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.2800,""CHL_M"":0.2900,""CHL_Y"":0.6400,""SSH_D"":-16.59,""SST_D"":16.800,""SST_M"":17.550,""SST_Y"":14.400,""BATH"":-3853,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3437",9.18,-52.15,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2008-05-10","2008-05-10 15:25:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.6300,""CHL_Y"":0.2600,""SSH_D"":53.07,""SST_D"":26.475,""SST_M"":26.925,""SST_Y"":27.675,""BATH"":-4770,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3194",-18.32,-49.34,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-10-16","2007-10-16 15:03:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.0000,""SSH_D"":-9999,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-9999,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3184",-13.03,-33.55,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-10-11","2007-10-11 14:01:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.0500,""SSH_D"":52.86,""SST_D"":25.650,""SST_M"":25.650,""SST_Y"":27.000,""BATH"":-4778,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3164",33.17,-31.63,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-09-15","2007-09-15 02:02:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.0600,""CHL_M"":0.0400,""CHL_Y"":0.0600,""SSH_D"":56.17,""SST_D"":26.400,""SST_M"":25.275,""SST_Y"":23.025,""BATH"":-3335,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3162",37.58,-31.79,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-09-14","2007-09-14 02:03:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.0600,""CHL_M"":0.0800,""CHL_Y"":0.1500,""SSH_D"":31.56,""SST_D"":24.075,""SST_M"":23.850,""SST_Y"":20.925,""BATH"":-2643,""EEZ"":55,""WDPA"":NULL,""LME"":NULL,""MEOW"":20029",,"pttag"
705,"705_3159",44.39,-31.91,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-09-12","2007-09-12 14:04:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.1500,""CHL_M"":0.1500,""CHL_Y"":0.2300,""SSH_D"":24.77,""SST_D"":21.150,""SST_M"":21.075,""SST_Y"":18.075,""BATH"":-3212,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3157",40.92,-32.32,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-09-11","2007-09-11 14:06:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.0700,""CHL_M"":0.0700,""CHL_Y"":0.1700,""SSH_D"":24.70,""SST_D"":22.950,""SST_M"":22.950,""SST_Y"":21.000,""BATH"":-2982,""EEZ"":55,""WDPA"":NULL,""LME"":NULL,""MEOW"":20029",,"pttag"
705,"705_3155",45.17,-30.48,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-09-10","2007-09-10 13:59:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.3200,""SSH_D"":-0.24,""SST_D"":20.850,""SST_M"":20.550,""SST_Y"":17.400,""BATH"":-3083,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2879",-61.95,-3.38,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-12-16","2007-12-16 12:09:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.2400,""SSH_D"":-143.74,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-1.200,""BATH"":-5257,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2872",-60.12,3.95,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-12-12","2007-12-12 23:38:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.0900,""SSH_D"":-149.32,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":0.450,""BATH"":-5408,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2868",-57.83,1.22,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-12-10","2007-12-10 23:48:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.3600,""SSH_D"":-139.70,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-0.600,""BATH"":-4241,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2865",-64.25,39.42,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-11-30","2007-11-30 21:11:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""SSH_D"":-9999,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":0.450,""BATH"":-4859,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2862",-63.02,51.04,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-11-29","2007-11-29 08:24:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.1200,""SSH_D"":-120.04,""SST_D"":-9999,""SST_M"":-2.100,""SST_Y"":0.300,""BATH"":-4890,""EEZ"":213,""WDPA"":NULL,""LME"":NULL,""MEOW"":20225",,"pttag"
705,"705_2859",-64.37,60.41,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-11-27","2007-11-27 19:46:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.1800,""SSH_D"":-118.65,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-0.150,""BATH"":-4233,""EEZ"":213,""WDPA"":NULL,""LME"":NULL,""MEOW"":20224",,"pttag"
705,"705_2843",-39.32,40.85,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-11-19","2007-11-19 21:02:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.5500,""CHL_Y"":0.2900,""SSH_D"":85.04,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":18.300,""BATH"":-4237,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2812",-40.12,11.15,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-11-04","2007-11-04 10:59:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.3900,""CHL_Y"":0.3200,""SSH_D"":66.83,""SST_D"":-9999,""SST_M"":16.500,""SST_Y"":15.075,""BATH"":-4853,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
