"geom","oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","csquare","geom_wkt"
0103000020E610000001000000050000000000000000003BC000000000004050C00000000000003BC000000000008050C00000000000003CC000000000008050C00000000000003CC000000000004050C00000000000003BC000000000004050C0,145901,-28,-66,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-01-28","2008-01-28",1,1,1,"5602:457","POLYGON((-27 -65,-27 -66,-28 -66,-28 -65,-27 -65))"
0103000020E610000001000000050000000000000000003BC000000000000050C00000000000003BC000000000004050C00000000000003CC000000000004050C00000000000003CC000000000000050C00000000000003BC000000000000050C0,145814,-28,-65,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-03-05","2008-03-05",1,1,1,"5602:247","POLYGON((-27 -64,-27 -65,-28 -65,-28 -64,-27 -64))"
0103000020E610000001000000050000000000000000003BC00000000000004FC00000000000003BC00000000000804FC00000000000003CC00000000000804FC00000000000003CC00000000000004FC00000000000003BC00000000000004FC0,145807,-27,-62,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-15","2008-04-15",1,1,1,"5602:227","POLYGON((-27 -62,-27 -63,-28 -63,-28 -62,-27 -62))"
0103000020E610000001000000050000000000000000003BC00000000000804EC00000000000003BC00000000000004FC00000000000003CC00000000000004FC00000000000003CC00000000000804EC00000000000003BC00000000000804EC0,145794,-28,-62,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-11","2008-04-11",1,1,1,"5602:217","POLYGON((-27 -61,-27 -62,-28 -62,-28 -61,-27 -61))"
0103000020E610000001000000050000000000000000003BC00000000000804DC00000000000003BC00000000000004EC00000000000003CC00000000000004EC00000000000003CC00000000000804DC00000000000003BC00000000000804DC0,129333,-27,-59,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-12-21","2008-04-15",3,3,1,"5502:497","POLYGON((-27 -59,-27 -60,-28 -60,-28 -59,-27 -59))"
0103000020E610000001000000050000000000000000003BC000000000008043C00000000000003BC000000000000044C00000000000003CC000000000000044C00000000000003CC000000000008043C00000000000003BC000000000008043C0,120712,-27,-39,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-05","2007-11-05",1,1,1,"5302:497","POLYGON((-27 -39,-27 -40,-28 -40,-28 -39,-27 -39))"
0103000020E610000001000000050000000000000000003BC000000000008041C00000000000003BC000000000000042C00000000000003CC000000000000042C00000000000003CC000000000008041C00000000000003BC000000000008041C0,120653,-28,-36,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-12","2007-11-12",1,1,1,"5302:457","POLYGON((-27 -35,-27 -36,-28 -36,-28 -35,-27 -35))"
0103000020E610000001000000050000000000000000003BC000000000000022C00000000000003BC000000000000024C00000000000003CC000000000000024C00000000000003CC000000000000022C00000000000003BC000000000000022C0,109548,-27,-9,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-04","2008-05-04",1,1,1,"5002:497","POLYGON((-27 -9,-27 -10,-28 -10,-28 -9,-27 -9))"
0103000020E610000001000000050000000000000000003BC0000000000000F0BF0000000000003BC000000000000000C00000000000003CC000000000000000C00000000000003CC0000000000000F0BF0000000000003BC0000000000000F0BF,109526,-27,-1,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-28","2008-04-28",1,1,1,"5002:217","POLYGON((-27 -1,-27 -2,-28 -2,-28 -1,-27 -1))"
0103000020E610000001000000050000000000000000003BC000000000000000000000000000003CC000000000000000000000000000003CC0000000000000F03F0000000000003BC0000000000000F03F0000000000003BC00000000000000000,154635,-28,1,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-29","2008-04-29",1,1,1,"7002:207","POLYGON((-27 0,-28 0,-28 1,-27 1,-27 0))"
0103000020E610000001000000050000000000000000003BC0000000000000F03F0000000000003CC0000000000000F03F0000000000003CC000000000000000400000000000003BC000000000000000400000000000003BC0000000000000F03F,154639,-28,1,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-29","2008-04-29",1,1,1,"7002:217","POLYGON((-27 1,-28 1,-28 2,-27 2,-27 1))"
0103000020E610000001000000050000000000000000003BC000000000000000400000000000003CC000000000000000400000000000003CC000000000000008400000000000003BC000000000000008400000000000003BC00000000000000040,154643,-28,2,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-29","2008-04-29",1,1,1,"7002:227","POLYGON((-27 2,-28 2,-28 3,-27 3,-27 2))"
0103000020E610000001000000050000000000000000003BC000000000000018400000000000003CC000000000000018400000000000003CC00000000000001C400000000000003BC00000000000001C400000000000003BC00000000000001840,154736,-28,6,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-05","2008-05-05",1,1,1,"7002:467","POLYGON((-27 6,-28 6,-28 7,-27 7,-27 6))"
0103000020E610000001000000050000000000000000003BC000000000008041400000000000003CC000000000008041400000000000003CC000000000000042400000000000003BC000000000000042400000000000003BC00000000000804140,229767,-27,35,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-06","2007-09-06",1,1,1,"7302:457","POLYGON((-27 35,-28 35,-28 36,-27 36,-27 35))"
0103000020E610000001000000050000000000000000003BC000000000008044400000000000003CC000000000008044400000000000003CC000000000000045400000000000003BC000000000000045400000000000003BC00000000000804440,353875,-28,42,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-09","2007-09-11",2,1,1,"7402:217","POLYGON((-27 41,-28 41,-28 42,-27 42,-27 41))"
0103000020E610000001000000050000000000000000003BC000000000008045400000000000003CC000000000008045400000000000003CC000000000000046400000000000003BC000000000000046400000000000003BC00000000000804540,353905,-27,44,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-14","2007-09-14",1,1,1,"7402:237","POLYGON((-27 43,-28 43,-28 44,-27 44,-27 43))"
0103000020E610000001000000050000000000000000003BC000000000008046400000000000003CC000000000008046400000000000003CC000000000000047400000000000003BC000000000000047400000000000003BC00000000000804640,353940,-27,46,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-04","2007-09-14",2,2,1,"7402:457","POLYGON((-27 45,-28 45,-28 46,-27 46,-27 45))"
0103000020E610000001000000050000000000000000003BC000000000000047400000000000003CC000000000000047400000000000003CC000000000008047400000000000003BC000000000008047400000000000003BC00000000000004740,353956,-27,47,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-30","2007-09-13",2,1,1,"7402:467","POLYGON((-27 46,-28 46,-28 47,-27 47,-27 46))"
0103000020E610000001000000050000000000000000003BC000000000000048400000000000003CC000000000000048400000000000003CC000000000008048400000000000003BC000000000008048400000000000003BC00000000000004840,353997,-27,49,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-31","2007-09-12",3,1,1,"7402:487","POLYGON((-27 48,-28 48,-28 49,-27 49,-27 48))"
0103000020E610000001000000050000000000000000003BC000000000008048400000000000003CC000000000008048400000000000003CC000000000000049400000000000003BC000000000000049400000000000003BC00000000000804840,354014,-27,49,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-30","2007-09-16",3,3,1,"7402:497","POLYGON((-27 49,-28 49,-28 50,-27 50,-27 49))"
0103000020E610000001000000050000000000000000003BC000000000008049400000000000003CC000000000008049400000000000003CC00000000000004A400000000000003BC00000000000004A400000000000003BC00000000000804940,535129,-27,52,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-04","2007-09-05",3,1,1,"7502:217","POLYGON((-27 51,-28 51,-28 52,-27 52,-27 51))"
0103000020E610000001000000050000000000000000003BC000000000000051400000000000003CC000000000000051400000000000003CC000000000004051400000000000003BC000000000004051400000000000003BC00000000000005140,592430,-28,69,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-14","2007-08-16",2,1,1,"7602:487","POLYGON((-27 68,-28 68,-28 69,-27 69,-27 68))"
0103000020E610000001000000050000000000000000003AC000000000000053C00000000000003AC000000000004053C00000000000003BC000000000004053C00000000000003BC000000000000053C00000000000003AC000000000000053C0,153824,-26,-76,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-05","2008-04-05",1,1,1,"5702:466","POLYGON((-26 -76,-26 -77,-27 -77,-27 -76,-26 -76))"
0103000020E610000001000000050000000000000000003AC000000000008052C00000000000003AC00000000000C052C00000000000003BC00000000000C052C00000000000003BC000000000008052C00000000000003AC000000000008052C0,153805,-27,-74,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-04","2008-04-04",1,1,1,"5702:246","POLYGON((-26 -74,-26 -75,-27 -75,-27 -74,-26 -74))"
0103000020E610000001000000050000000000000000003AC000000000008051C00000000000003AC00000000000C051C00000000000003BC00000000000C051C00000000000003BC000000000008051C00000000000003AC000000000008051C0,153783,-26,-70,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-15","2008-02-16",3,1,1,"5702:206","POLYGON((-26 -70,-26 -71,-27 -71,-27 -70,-26 -70))"
0103000020E610000001000000050000000000000000003AC000000000004051C00000000000003AC000000000008051C00000000000003BC000000000008051C00000000000003BC000000000004051C00000000000003AC000000000004051C0,145940,-26,-69,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-13","2008-02-17",3,2,1,"5602:496","POLYGON((-26 -69,-26 -70,-27 -70,-27 -69,-26 -69))"
0103000020E610000001000000050000000000000000003AC000000000000051C00000000000003AC000000000004051C00000000000003BC000000000004051C00000000000003BC000000000000051C00000000000003AC000000000000051C0,145931,-26,-69,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-03","2008-02-17",6,4,1,"5602:486","POLYGON((-26 -68,-26 -69,-27 -69,-27 -68,-26 -68))"
0103000020E610000001000000050000000000000000003AC00000000000C050C00000000000003AC000000000000051C00000000000003BC000000000000051C00000000000003BC00000000000C050C00000000000003AC00000000000C050C0,145918,-26,-67,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-05","2008-02-08",2,2,1,"5602:476","POLYGON((-26 -67,-26 -68,-27 -68,-27 -67,-26 -67))"
0103000020E610000001000000050000000000000000003AC000000000008050C00000000000003AC00000000000C050C00000000000003BC00000000000C050C00000000000003BC000000000008050C00000000000003AC000000000008050C0,145906,-26,-66,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-01-27","2008-02-13",3,3,1,"5602:466","POLYGON((-26 -66,-26 -67,-27 -67,-27 -66,-26 -66))"
0103000020E610000001000000050000000000000000003AC000000000004050C00000000000003AC000000000008050C00000000000003BC000000000008050C00000000000003BC000000000004050C00000000000003AC000000000004050C0,145900,-26,-65,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-11","2008-04-11",3,2,1,"5602:456","POLYGON((-26 -65,-26 -66,-27 -66,-27 -65,-26 -65))"
0103000020E610000001000000050000000000000000003AC000000000000050C00000000000003AC000000000004050C00000000000003BC000000000004050C00000000000003BC000000000000050C00000000000003AC000000000000050C0,145813,-26,-65,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-12","2008-04-12",1,1,1,"5602:246","POLYGON((-26 -64,-26 -65,-27 -65,-27 -64,-26 -64))"
0103000020E610000001000000050000000000000000003AC00000000000804FC00000000000003AC000000000000050C00000000000003BC000000000000050C00000000000003BC00000000000804FC00000000000003AC00000000000804FC0,145812,-26,-63,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-12","2008-04-14",3,1,1,"5602:236","POLYGON((-26 -63,-26 -64,-27 -64,-27 -63,-26 -63))"
0103000020E610000001000000050000000000000000003AC00000000000804EC00000000000003AC00000000000004FC00000000000003BC00000000000004FC00000000000003BC00000000000804EC00000000000003AC00000000000804EC0,145793,-26,-61,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-12","2008-04-17",5,3,1,"5602:216","POLYGON((-26 -61,-26 -62,-27 -62,-27 -61,-26 -61))"
0103000020E610000001000000050000000000000000003AC00000000000004EC00000000000003AC00000000000804EC00000000000003BC00000000000804EC00000000000003BC00000000000004EC00000000000003AC00000000000004EC0,145767,-26,-61,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-12-17","2008-04-15",2,1,1,"5602:206","POLYGON((-26 -60,-26 -61,-27 -61,-27 -60,-26 -60))"
0103000020E610000001000000050000000000000000003AC00000000000804CC00000000000003AC00000000000004DC00000000000003BC00000000000004DC00000000000003BC00000000000804CC00000000000003AC00000000000804CC0,129294,-26,-57,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-11","2008-04-16",2,2,1,"5502:476","POLYGON((-26 -57,-26 -58,-27 -58,-27 -57,-26 -57))"
0103000020E610000001000000050000000000000000003AC000000000000042C00000000000003AC000000000008042C00000000000003BC000000000008042C00000000000003BC000000000000042C00000000000003AC000000000000042C0,120658,-27,-36,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-11","2007-11-11",1,1,1,"5302:466","POLYGON((-26 -36,-26 -37,-27 -37,-27 -36,-26 -36))"
0103000020E610000001000000050000000000000000003AC000000000000041C00000000000003AC000000000008041C00000000000003BC000000000008041C00000000000003BC000000000000041C00000000000003AC000000000000041C0,120597,-26,-35,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-11","2007-11-11",1,1,1,"5302:246","POLYGON((-26 -34,-26 -35,-27 -35,-27 -34,-26 -34))"
0103000020E610000001000000050000000000000000003AC000000000000010C00000000000003AC000000000000014C00000000000003BC000000000000014C00000000000003BC000000000000010C00000000000003AC000000000000010C0,109535,-26,-4,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-10","2007-10-10",1,1,1,"5002:246","POLYGON((-26 -4,-26 -5,-27 -5,-27 -4,-26 -4))"
0103000020E610000001000000050000000000000000003AC000000000000008C00000000000003AC000000000000010C00000000000003BC000000000000010C00000000000003BC000000000000008C00000000000003AC000000000000008C0,109533,-26,-4,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-04","2007-10-04",1,1,1,"5002:236","POLYGON((-26 -3,-26 -4,-27 -4,-27 -3,-26 -3))"
0103000020E610000001000000050000000000000000003AC000000000000000C00000000000003AC000000000000008C00000000000003BC000000000000008C00000000000003BC000000000000000C00000000000003AC000000000000000C0,109530,-27,-2,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-09","2008-05-09",1,1,1,"5002:226","POLYGON((-26 -2,-26 -3,-27 -3,-27 -2,-26 -2))"
0103000020E610000001000000050000000000000000003AC0000000000000F0BF0000000000003AC000000000000000C00000000000003BC000000000000000C00000000000003BC0000000000000F0BF0000000000003AC0000000000000F0BF,109525,-27,-1,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-04","2008-05-04",1,1,1,"5002:216","POLYGON((-26 -1,-26 -2,-27 -2,-27 -1,-26 -1))"
0103000020E610000001000000050000000000000000003AC0000000000000F03F0000000000003BC0000000000000F03F0000000000003BC000000000000000400000000000003AC000000000000000400000000000003AC0000000000000F03F,154638,-27,2,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-29","2008-04-29",1,1,1,"7002:216","POLYGON((-26 1,-27 1,-27 2,-26 2,-26 1))"
0103000020E610000001000000050000000000000000003AC000000000000008400000000000003BC000000000000008400000000000003BC000000000000010400000000000003AC000000000000010400000000000003AC00000000000000840,154645,-27,3,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-10","2008-05-10",1,1,1,"7002:236","POLYGON((-26 3,-27 3,-27 4,-26 4,-26 3))"
